"hsa-miR-361-3p","DSTN",-0.6233425250379744
"hsa-miR-361-3p","FAM54B",-0.6761293391069906
"hsa-miR-361-3p","SLC2A4",-0.605442182975916
"hsa-miR-361-3p","CAMK2G",-0.6739687286650888
"hsa-miR-361-3p","ADAMTSL3",-0.60469818745134
"hsa-miR-361-3p","PDE5A",-0.6192877932425155
"hsa-miR-361-3p","ARHGAP1",-0.601811753595813
"hsa-miR-361-3p","PYGM",-0.6154177451070031
"hsa-miR-361-3p","PGM5P2",-0.6002739267142227
"hsa-miR-361-3p","PRUNE2",-0.6076402682816757
"hsa-miR-361-3p","KIAA1737",-0.6311166669801654
"hsa-miR-361-3p","C16orf45",-0.6517193999037084
"hsa-miR-361-3p","CNTN1",-0.6052251115261348
"hsa-miR-361-3p","CCNI",-0.7273558563033437
"hsa-miR-361-3p","C5orf41",-0.6451361475551981
"hsa-miR-361-3p","WDR7",-0.6232142810420591
"hsa-miR-361-3p","RNF180",-0.6175730582984323
"hsa-miR-361-3p","C7orf58",-0.6074333336816298
"hsa-miR-361-3p","ZNF280D",-0.6505154846292036
"hsa-miR-361-3p","FOXP2",-0.623001529587396
"hsa-miR-361-3p","ZFPM2",-0.6108131370928508
"hsa-miR-361-3p","ROCK1",-0.6391691425245184
"hsa-miR-361-3p","TTBK2",-0.6014126162251866
"hsa-miR-361-3p","PGM5",-0.6105474628096982
"hsa-miR-361-3p","GCOM1",-0.622763461186011
"hsa-miR-361-3p","ZEB1",-0.6075060792746424
"hsa-miR-361-3p","TP53INP2",-0.6016652463104016
"hsa-miR-361-3p","SH3D19",-0.6215195616682496
"hsa-miR-361-3p","PRDM6",-0.6104658733460304
"hsa-miR-361-3p","KLHL23",-0.6328594297771722
"hsa-miR-361-3p","FAM190B",-0.6332928259665668
"hsa-miR-361-3p","RUNX1T1",-0.62489078939469
"hsa-miR-361-3p","BHMT2",-0.6107466668511288
"hsa-miR-361-3p","BCL2L2",-0.609787541092077
"hsa-miR-361-3p","MFN2",-0.617792579290292
"hsa-miR-361-3p","PRKAA2",-0.6292586649843857
"hsa-miR-361-3p","AOC3",-0.6028002154988992
"hsa-miR-361-3p","GNAL",-0.6254961119281128
"hsa-miR-361-3p","PPP1R12A",-0.6295201568160271
"hsa-miR-361-3p","KCNMA1",-0.6010928701550022
"hsa-miR-361-3p","MRVI1",-0.6068105397637548
"hsa-miR-361-3p","CDC42BPA",-0.6186935882417447
"hsa-miR-361-3p","ZNF354C",-0.6597645073270947
"hsa-miR-361-3p","DISP1",-0.6384672726271725
"hsa-miR-361-3p","TRAK2",-0.6249719741388569
"hsa-miR-361-3p","PDZRN4",-0.6019278568102008
"hsa-miR-361-3p","LOC92973",-0.6031682451275159
"hsa-miR-361-3p","KANK2",-0.6049751115474841
"hsa-miR-361-3p","SLC25A12",-0.6330168080826504
"hsa-miR-361-3p","HRNBP3",-0.6008699575192644
"hsa-miR-361-3p","FYCO1",-0.6383314361543405
"hsa-miR-361-3p","NEGR1",-0.6067710983808462
"hsa-miR-361-3p","PPP1CB",-0.6669414192115398
"hsa-miR-361-3p","TEAD1",-0.6117136508754145
"hsa-miR-361-3p","PKD2",-0.6093702839978268
"hsa-miR-361-3p","ANO5",-0.6198538094081568
"hsa-miR-361-3p","CHRM2",-0.6246738902383238
"hsa-miR-361-3p","MYLK",-0.6092316311197631
"hsa-miR-361-3p","EPHA7",-0.6309973170423439
"hsa-miR-361-3p","SLC8A1",-0.6033763867993454
"hsa-miR-361-3p","ALPK3",-0.6033957968714875
"hsa-miR-361-3p","MYOCD",-0.603366569584578
"hsa-miR-361-3p","MYST4",-0.6283791507846431
"hsa-miR-361-3p","MYO9A",-0.6239202506516089
"hsa-miR-361-3p","SLC25A23",-0.6042589199218679
"hsa-miR-361-3p","TRIM23",-0.6055878125698769
"hsa-miR-361-3p","CC2D2A",-0.6189189802246627
"hsa-miR-361-3p","TTLL7",-0.6002061341271965
"hsa-miR-361-3p","ARHGEF9",-0.6230053849835193
"hsa-miR-361-3p","ZFYVE20",-0.6419106177952771
"hsa-miR-361-3p","SORBS1",-0.6041368090273126
"hsa-miR-361-3p","CKB",-0.6309784095236992
"hsa-miR-361-3p","ZBTB4",-0.6214920858385286
"hsa-miR-361-3p","ROCK2",-0.6124138055594315
"hsa-miR-361-3p","SYPL2",-0.6057318915487254
